game_id,game_date,game_date_time,home_team,away_team,home_team_id,away_team_id,home_score,away_score,state,venue,game_type
634518,2021-04-16,2021-04-16T23:10:00Z,Boston Red Sox,Chicago White Sox,111,145,,,Postponed,Fenway Park,R
634520,2021-04-16,2021-04-17T00:10:00Z,Kansas City Royals,Toronto Blue Jays,118,141,,,Postponed,Kauffman Stadium,R
634561,2021-04-16,2021-04-17T00:40:00Z,Colorado Rockies,New York Mets,115,121,,,Postponed,Coors Field,R
634507,2021-04-17,2021-04-17T17:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,6,2,Final,Nationals Park,R
634500,2021-04-17,2021-04-17T17:05:00Z,New York Yankees,Tampa Bay Rays,147,139,3,6,Final,Yankee Stadium,R
634477,2021-04-17,2021-04-17T18:10:00Z,Kansas City Royals,Toronto Blue Jays,118,141,1,5,Final,Kauffman Stadium,R
634520,2021-04-17,2021-04-17T22:10:00Z,Kansas City Royals,Toronto Blue Jays,118,141,3,2,Final,Kauffman Stadium,R
634462,2021-04-17,2021-04-17T18:20:00Z,Chicago Cubs,Atlanta Braves,112,144,13,4,Final,Wrigley Field,R
634470,2021-04-17,2021-04-17T20:05:00Z,Philadelphia Phillies,St. Louis Cardinals,143,138,4,9,Final,Citizens Bank Park,R
634471,2021-04-17,2021-04-17T20:05:00Z,Boston Red Sox,Chicago White Sox,111,145,7,4,Final,Fenway Park,R
634479,2021-04-17,2021-04-17T20:07:00Z,Oakland Athletics,Detroit Tigers,133,116,7,0,Final,Oakland Coliseum,R
634460,2021-04-17,2021-04-17T20:10:00Z,Cincinnati Reds,Cleveland Indians,113,114,3,2,Final,Great American Ball Park,R
634485,2021-04-17,2021-04-17T21:10:00Z,Colorado Rockies,New York Mets,115,121,3,4,Final,Coors Field,R
634561,2021-04-17,2021-04-17T21:15:00Z,Colorado Rockies,New York Mets,115,121,7,2,Final,Coors Field,R
634450,2021-04-17,2021-04-17T22:10:00Z,Miami Marlins,San Francisco Giants,146,137,7,6,Final,loanDepot park,R
634543,2021-04-17,2021-04-17T23:05:00Z,Texas Rangers,Baltimore Orioles,140,110,1,6,Final,Globe Life Field,R
634473,2021-04-17,2021-04-17T23:10:00Z,Milwaukee Brewers,Pittsburgh Pirates,158,134,7,1,Final,American Family Field,R
634449,2021-04-17,2021-04-18T00:40:00Z,San Diego Padres,Los Angeles Dodgers,135,119,0,2,Final,Petco Park,R
634447,2021-04-17,2021-04-18T01:10:00Z,Seattle Mariners,Houston Astros,136,117,0,1,Final,T-Mobile Park,R
634465,2021-04-17,2021-04-18T01:07:00Z,Los Angeles Angels,Minnesota Twins,108,142,,,Postponed,Angel Stadium,R
634493,2021-04-18,2021-04-18T17:05:00Z,Washington Nationals,Arizona Diamondbacks,120,109,2,5,Final,Nationals Park,R
634498,2021-04-18,2021-04-18T17:05:00Z,Philadelphia Phillies,St. Louis Cardinals,143,138,2,0,Final,Citizens Bank Park,R
634458,2021-04-18,2021-04-18T17:05:00Z,New York Yankees,Tampa Bay Rays,147,139,2,4,Final,Yankee Stadium,R
634487,2021-04-18,2021-04-18T17:10:00Z,Cincinnati Reds,Cleveland Indians,113,114,3,6,Final,Great American Ball Park,R
634532,2021-04-18,2021-04-18T17:10:00Z,Boston Red Sox,Chicago White Sox,111,145,2,3,Final,Fenway Park,R
634518,2021-04-18,2021-04-18T21:10:00Z,Boston Red Sox,Chicago White Sox,111,145,1,5,Final,Fenway Park,R
634425,2021-04-18,2021-04-18T17:10:00Z,Miami Marlins,San Francisco Giants,146,137,0,1,Final,loanDepot park,R
634442,2021-04-18,2021-04-18T18:10:00Z,Kansas City Royals,Toronto Blue Jays,118,141,2,0,Final,Kauffman Stadium,R
634455,2021-04-18,2021-04-18T18:10:00Z,Milwaukee Brewers,Pittsburgh Pirates,158,134,5,6,Final,American Family Field,R
634511,2021-04-18,2021-04-18T18:35:00Z,Texas Rangers,Baltimore Orioles,140,110,1,0,Final,Globe Life Field,R
634468,2021-04-18,2021-04-18T19:10:00Z,Colorado Rockies,New York Mets,115,121,1,2,Final,Coors Field,R
634480,2021-04-18,2021-04-18T20:07:00Z,Oakland Athletics,Detroit Tigers,133,116,3,2,Final,Oakland Coliseum,R
634488,2021-04-18,2021-04-18T20:10:00Z,San Diego Padres,Los Angeles Dodgers,135,119,5,2,Final,Petco Park,R
634538,2021-04-18,2021-04-18T20:10:00Z,Seattle Mariners,Houston Astros,136,117,7,2,Final,T-Mobile Park,R
634506,2021-04-18,2021-04-18T23:08:00Z,Chicago Cubs,Atlanta Braves,112,144,4,13,Final,Wrigley Field,R
634441,2021-04-18,2021-04-18T20:07:00Z,Los Angeles Angels,Minnesota Twins,108,142,,,Postponed,Angel Stadium,R
634445,2021-04-19,2021-04-19T15:10:00Z,Boston Red Sox,Chicago White Sox,111,145,11,4,Final,Fenway Park,R
634431,2021-04-19,2021-04-19T23:05:00Z,Washington Nationals,St. Louis Cardinals,120,138,5,12,Final,Nationals Park,R
634457,2021-04-19,2021-04-19T23:05:00Z,Philadelphia Phillies,San Francisco Giants,143,137,0,2,Final,Citizens Bank Park,R
634396,2021-04-19,2021-04-20T00:10:00Z,Kansas City Royals,Tampa Bay Rays,118,139,1,4,Final,Kauffman Stadium,R
634536,2021-04-19,2021-04-20T01:38:00Z,Los Angeles Angels,Texas Rangers,108,140,4,6,Final,Angel Stadium,R
634421,2021-04-19,2021-04-20T02:10:00Z,Seattle Mariners,Los Angeles Dodgers,136,119,4,3,Final,T-Mobile Park,R
634399,2021-04-19,2021-04-20T02:10:00Z,San Diego Padres,Milwaukee Brewers,135,158,1,3,Final,Petco Park,R
634466,2021-04-19,2021-04-20T01:40:00Z,Oakland Athletics,Minnesota Twins,133,142,,,Postponed,Oakland Coliseum,R
634417,2021-04-20,2021-04-20T20:10:00Z,Seattle Mariners,Los Angeles Dodgers,136,119,0,1,Final,T-Mobile Park,R
634397,2021-04-20,2021-04-20T22:10:00Z,Cleveland Indians,Chicago White Sox,114,145,5,8,Final,Progressive Field,R
634490,2021-04-20,2021-04-20T22:30:00Z,Oakland Athletics,Minnesota Twins,133,142,7,0,Final,Oakland Coliseum,R
634466,2021-04-20,2021-04-20T22:35:00Z,Oakland Athletics,Minnesota Twins,133,142,1,0,Final,Oakland Coliseum,R
634422,2021-04-20,2021-04-20T22:35:00Z,New York Yankees,Atlanta Braves,147,144,3,1,Final,Yankee Stadium,R
634408,2021-04-20,2021-04-20T22:40:00Z,Cincinnati Reds,Arizona Diamondbacks,113,109,4,5,Final,Great American Ball Park,R
634427,2021-04-20,2021-04-20T22:40:00Z,Miami Marlins,Baltimore Orioles,146,110,5,7,Final,loanDepot park,R
634509,2021-04-20,2021-04-20T23:05:00Z,Washington Nationals,St. Louis Cardinals,120,138,3,2,Final,Nationals Park,R
634439,2021-04-20,2021-04-20T23:05:00Z,Philadelphia Phillies,San Francisco Giants,143,137,7,10,Final,Citizens Bank Park,R
634409,2021-04-20,2021-04-20T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,4,2,Final,Fenway Park,R
634411,2021-04-20,2021-04-20T23:40:00Z,Chicago Cubs,New York Mets,112,121,3,1,Final,Wrigley Field,R
634407,2021-04-20,2021-04-21T00:10:00Z,Kansas City Royals,Tampa Bay Rays,118,139,7,14,Final,Kauffman Stadium,R
634406,2021-04-20,2021-04-21T00:40:00Z,Colorado Rockies,Houston Astros,115,117,6,2,Final,Coors Field,R
634398,2021-04-20,2021-04-21T01:38:00Z,Los Angeles Angels,Texas Rangers,108,140,6,2,Final,Angel Stadium,R
634392,2021-04-20,2021-04-21T02:10:00Z,San Diego Padres,Milwaukee Brewers,135,158,0,6,Final,Petco Park,R
634390,2021-04-20,2021-04-20T22:40:00Z,Detroit Tigers,Pittsburgh Pirates,116,134,,,Postponed,Comerica Park,R
634428,2021-04-21,2021-04-21T17:05:00Z,Philadelphia Phillies,San Francisco Giants,143,137,6,5,Final,Citizens Bank Park,R
634497,2021-04-21,2021-04-21T17:10:00Z,Miami Marlins,Baltimore Orioles,146,110,3,0,Final,loanDepot park,R
634390,2021-04-21,2021-04-21T18:10:00Z,Detroit Tigers,Pittsburgh Pirates,116,134,2,3,Final,Comerica Park,R
634423,2021-04-21,2021-04-21T22:40:00Z,Detroit Tigers,Pittsburgh Pirates,116,134,5,2,Final,Comerica Park,R
634424,2021-04-21,2021-04-21T19:10:00Z,Colorado Rockies,Houston Astros,115,117,6,3,Final,Coors Field,R
634440,2021-04-21,2021-04-21T19:37:00Z,Oakland Athletics,Minnesota Twins,133,142,13,12,Final,Oakland Coliseum,R
634405,2021-04-21,2021-04-21T20:05:00Z,Washington Nationals,St. Louis Cardinals,120,138,1,0,Final,Nationals Park,R
634430,2021-04-21,2021-04-21T20:07:00Z,Los Angeles Angels,Texas Rangers,108,140,4,7,Final,Angel Stadium,R
634476,2021-04-21,2021-04-21T20:10:00Z,San Diego Padres,Milwaukee Brewers,135,158,2,4,Final,Petco Park,R
634408,2021-04-21,2021-04-21T21:10:00Z,Cincinnati Reds,Arizona Diamondbacks,113,109,4,5,Final,Great American Ball Park,R
634504,2021-04-21,2021-04-21T22:35:00Z,New York Yankees,Atlanta Braves,147,144,1,4,Final,Yankee Stadium,R
634444,2021-04-21,2021-04-21T22:50:00Z,Cincinnati Reds,Arizona Diamondbacks,113,109,5,8,Final,Great American Ball Park,R
634459,2021-04-21,2021-04-21T23:10:00Z,Boston Red Sox,Toronto Blue Jays,111,141,3,6,Final,Fenway Park,R
634453,2021-04-21,2021-04-21T23:40:00Z,Chicago Cubs,New York Mets,112,121,16,4,Final,Wrigley Field,R
634446,2021-04-21,2021-04-22T00:10:00Z,Kansas City Royals,Tampa Bay Rays,118,139,9,8,Final,Kauffman Stadium,R
634452,2021-04-21,2021-04-21T22:10:00Z,Cleveland Indians,Chicago White Sox,114,145,,,Postponed,Progressive Field,R
634514,2021-04-22,2021-04-22T16:35:00Z,Cincinnati Reds,Arizona Diamondbacks,113,109,11,14,Final,Great American Ball Park,R
634492,2021-04-22,2021-04-22T17:10:00Z,Detroit Tigers,Pittsburgh Pirates,116,134,2,4,Final,Comerica Park,R
634436,2021-04-22,2021-04-22T22:10:00Z,Cleveland Indians,New York Yankees,114,147,3,6,Final,Progressive Field,R
634508,2021-04-22,2021-04-22T23:10:00Z,Boston Red Sox,Seattle Mariners,111,136,3,7,Final,Fenway Park,R
634419,2021-04-22,2021-04-22T23:40:00Z,Chicago Cubs,New York Mets,112,121,4,3,Final,Wrigley Field,R
634438,2021-04-22,2021-04-23T00:10:00Z,Houston Astros,Los Angeles Angels,117,108,8,2,Final,Minute Maid Park,R
634432,2021-04-22,2021-04-23T01:45:00Z,San Francisco Giants,Miami Marlins,137,146,3,0,Final,Oracle Park,R
634420,2021-04-22,2021-04-23T02:10:00Z,Los Angeles Dodgers,San Diego Padres,119,135,2,3,Final,Dodger Stadium,R
634426,2021-04-23,2021-04-23T18:20:00Z,Chicago Cubs,Milwaukee Brewers,112,158,15,2,Final,Wrigley Field,R
634389,2021-04-23,2021-04-23T23:05:00Z,Baltimore Orioles,Oakland Athletics,110,133,1,3,Final,Oriole Park at Camden Yards,R
634412,2021-04-23,2021-04-23T23:10:00Z,Detroit Tigers,Kansas City Royals,116,118,2,6,Final,Comerica Park,R
634429,2021-04-23,2021-04-23T23:10:00Z,New York Mets,Washington Nationals,121,120,6,0,Final,Citi Field,R
634386,2021-04-23,2021-04-23T23:10:00Z,Boston Red Sox,Seattle Mariners,111,136,6,5,Final,Fenway Park,R
634413,2021-04-23,2021-04-23T23:10:00Z,Tampa Bay Rays,Toronto Blue Jays,139,141,3,5,Final,Tropicana Field,R
634437,2021-04-23,2021-04-23T23:10:00Z,Cleveland Indians,New York Yankees,114,147,3,5,Final,Progressive Field,R
634415,2021-04-23,2021-04-23T23:20:00Z,Atlanta Braves,Arizona Diamondbacks,144,109,5,4,Final,Truist Park,R
634383,2021-04-23,2021-04-24T00:10:00Z,Houston Astros,Los Angeles Angels,117,108,5,4,Final,Minute Maid Park,R
634434,2021-04-23,2021-04-24T00:10:00Z,Minnesota Twins,Pittsburgh Pirates,142,134,2,0,Final,Target Field,R
634435,2021-04-23,2021-04-24T00:10:00Z,Chicago White Sox,Texas Rangers,145,140,9,7,Final,Guaranteed Rate Field,R
634378,2021-04-23,2021-04-24T00:15:00Z,St. Louis Cardinals,Cincinnati Reds,138,113,5,4,Final,Busch Stadium,R
634401,2021-04-23,2021-04-24T00:40:00Z,Colorado Rockies,Philadelphia Phillies,115,143,5,4,Final,Coors Field,R
634369,2021-04-23,2021-04-24T01:45:00Z,San Francisco Giants,Miami Marlins,137,146,5,3,Final,Oracle Park,R
634370,2021-04-23,2021-04-24T02:10:00Z,Los Angeles Dodgers,San Diego Padres,119,135,1,6,Final,Dodger Stadium,R
634375,2021-04-24,2021-04-24T17:10:00Z,Detroit Tigers,Kansas City Royals,116,118,1,2,Final,Comerica Park,R
634373,2021-04-24,2021-04-24T17:10:00Z,Boston Red Sox,Seattle Mariners,111,136,2,8,Final,Fenway Park,R
634467,2021-04-24,2021-04-24T18:10:00Z,Minnesota Twins,Pittsburgh Pirates,142,134,2,6,Final,Target Field,R
634395,2021-04-24,2021-04-24T18:15:00Z,St. Louis Cardinals,Cincinnati Reds,138,113,2,0,Final,Busch Stadium,R
634416,2021-04-24,2021-04-24T18:20:00Z,Chicago Cubs,Milwaukee Brewers,112,158,3,4,Final,Wrigley Field,R
634443,2021-04-24,2021-04-24T20:05:00Z,New York Mets,Washington Nationals,121,120,1,7,Final,Citi Field,R
634366,2021-04-24,2021-04-24T20:10:00Z,Houston Astros,Los Angeles Angels,117,108,16,2,Final,Minute Maid Park,R
634358,2021-04-24,2021-04-24T22:10:00Z,Tampa Bay Rays,Toronto Blue Jays,139,141,5,3,Final,Tropicana Field,R
634486,2021-04-24,2021-04-24T22:10:00Z,Cleveland Indians,New York Yankees,114,147,1,2,Final,Progressive Field,R
634367,2021-04-24,2021-04-24T23:05:00Z,Baltimore Orioles,Oakland Athletics,110,133,2,7,Final,Oriole Park at Camden Yards,R
634384,2021-04-24,2021-04-24T23:10:00Z,Chicago White Sox,Texas Rangers,145,140,2,1,Final,Guaranteed Rate Field,R
634418,2021-04-24,2021-04-25T00:10:00Z,Colorado Rockies,Philadelphia Phillies,115,143,5,7,Final,Coors Field,R
634503,2021-04-24,2021-04-25T01:05:00Z,San Francisco Giants,Miami Marlins,137,146,2,5,Final,Oracle Park,R
634361,2021-04-24,2021-04-25T01:10:00Z,Los Angeles Dodgers,San Diego Padres,119,135,5,4,Final,Dodger Stadium,R
634380,2021-04-24,2021-04-24T23:20:00Z,Atlanta Braves,Arizona Diamondbacks,144,109,,,Postponed,Truist Park,R
634454,2021-04-25,2021-04-25T17:05:00Z,Baltimore Orioles,Oakland Athletics,110,133,8,1,Final,Oriole Park at Camden Yards,R
634448,2021-04-25,2021-04-25T17:10:00Z,Detroit Tigers,Kansas City Royals,116,118,0,4,Final,Comerica Park,R
634344,2021-04-25,2021-04-25T17:10:00Z,New York Mets,Washington Nationals,121,120,4,0,Final,Citi Field,R
634355,2021-04-25,2021-04-25T17:10:00Z,Boston Red Sox,Seattle Mariners,111,136,5,3,Final,Fenway Park,R
634376,2021-04-25,2021-04-25T17:10:00Z,Tampa Bay Rays,Toronto Blue Jays,139,141,0,1,Final,Tropicana Field,R
634372,2021-04-25,2021-04-25T17:10:00Z,Cleveland Indians,New York Yankees,114,147,7,3,Final,Progressive Field,R
634404,2021-04-25,2021-04-25T17:20:00Z,Atlanta Braves,Arizona Diamondbacks,144,109,0,5,Final,Truist Park,R
634380,2021-04-25,2021-04-25T17:25:00Z,Atlanta Braves,Arizona Diamondbacks,144,109,0,7,Final,Truist Park,R
634403,2021-04-25,2021-04-25T18:10:00Z,Houston Astros,Los Angeles Angels,117,108,2,4,Final,Minute Maid Park,R
634349,2021-04-25,2021-04-25T18:10:00Z,Minnesota Twins,Pittsburgh Pirates,142,134,2,6,Final,Target Field,R
634393,2021-04-25,2021-04-25T18:10:00Z,Chicago White Sox,Texas Rangers,145,140,8,4,Final,Guaranteed Rate Field,R
634456,2021-04-25,2021-04-25T18:15:00Z,St. Louis Cardinals,Cincinnati Reds,138,113,5,2,Final,Busch Stadium,R
634400,2021-04-25,2021-04-25T18:20:00Z,Chicago Cubs,Milwaukee Brewers,112,158,0,6,Final,Wrigley Field,R
634388,2021-04-25,2021-04-25T19:10:00Z,Colorado Rockies,Philadelphia Phillies,115,143,12,2,Final,Coors Field,R
634342,2021-04-25,2021-04-25T20:05:00Z,San Francisco Giants,Miami Marlins,137,146,4,3,Final,Oracle Park,R
634356,2021-04-25,2021-04-25T23:08:00Z,Los Angeles Dodgers,San Diego Padres,119,135,7,8,Final,Dodger Stadium,R
634451,2021-04-26,2021-04-26T17:10:00Z,Detroit Tigers,Kansas City Royals,116,118,2,3,Final,Comerica Park,R
634394,2021-04-26,2021-04-26T22:10:00Z,Cleveland Indians,Minnesota Twins,114,142,5,3,Final,Progressive Field,R
634433,2021-04-26,2021-04-26T23:05:00Z,Baltimore Orioles,New York Yankees,110,147,4,2,Final,Oriole Park at Camden Yards,R
634343,2021-04-26,2021-04-26T23:10:00Z,Tampa Bay Rays,Oakland Athletics,139,133,1,2,Final,Tropicana Field,R
634402,2021-04-26,2021-04-26T23:10:00Z,Atlanta Braves,Chicago Cubs,144,112,8,7,Final,Truist Park,R
634461,2021-04-26,2021-04-26T23:40:00Z,Milwaukee Brewers,Miami Marlins,158,146,0,8,Final,American Family Field,R
634345,2021-04-26,2021-04-26T23:45:00Z,St. Louis Cardinals,Philadelphia Phillies,138,143,1,2,Final,Busch Stadium,R
634377,2021-04-26,2021-04-27T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,4,9,Final,Globe Life Field,R
634382,2021-04-26,2021-04-27T00:10:00Z,Houston Astros,Seattle Mariners,117,136,5,2,Final,Minute Maid Park,R
634374,2021-04-26,2021-04-27T01:45:00Z,San Francisco Giants,Colorado Rockies,137,115,12,0,Final,Oracle Park,R
634363,2021-04-26,2021-04-27T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,3,5,Final,Dodger Stadium,R
634339,2021-04-27,2021-04-27T22:10:00Z,Cleveland Indians,Minnesota Twins,114,142,7,4,Final,Progressive Field,R
634331,2021-04-27,2021-04-27T22:35:00Z,Pittsburgh Pirates,Kansas City Royals,134,118,2,1,Final,PNC Park,R
634387,2021-04-27,2021-04-27T23:05:00Z,Baltimore Orioles,New York Yankees,110,147,1,5,Final,Oriole Park at Camden Yards,R
634335,2021-04-27,2021-04-27T23:07:00Z,Toronto Blue Jays,Washington Nationals,141,120,9,5,Final,TD Ballpark,R
634410,2021-04-27,2021-04-27T23:10:00Z,New York Mets,Boston Red Sox,121,111,1,2,Final,Citi Field,R
634368,2021-04-27,2021-04-27T23:10:00Z,Tampa Bay Rays,Oakland Athletics,139,133,4,3,Final,Tropicana Field,R
634351,2021-04-27,2021-04-27T23:20:00Z,Atlanta Braves,Chicago Cubs,144,112,5,0,Final,Truist Park,R
634320,2021-04-27,2021-04-27T23:40:00Z,Milwaukee Brewers,Miami Marlins,158,146,5,4,Final,American Family Field,R
634318,2021-04-27,2021-04-27T23:45:00Z,St. Louis Cardinals,Philadelphia Phillies,138,143,5,2,Final,Busch Stadium,R
634359,2021-04-27,2021-04-28T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,6,1,Final,Globe Life Field,R
634333,2021-04-27,2021-04-28T00:10:00Z,Houston Astros,Seattle Mariners,117,136,2,0,Final,Minute Maid Park,R
634332,2021-04-27,2021-04-28T00:10:00Z,Chicago White Sox,Detroit Tigers,145,116,2,5,Final,Guaranteed Rate Field,R
634364,2021-04-27,2021-04-28T01:40:00Z,Arizona Diamondbacks,San Diego Padres,109,135,5,1,Final,Chase Field,R
634354,2021-04-27,2021-04-28T01:45:00Z,San Francisco Giants,Colorado Rockies,137,115,5,7,Final,Oracle Park,R
634379,2021-04-27,2021-04-28T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,5,6,Final,Dodger Stadium,R
634371,2021-04-28,2021-04-28T17:10:00Z,Cleveland Indians,Minnesota Twins,114,142,2,10,Final,Progressive Field,R
634317,2021-04-28,2021-04-28T17:40:00Z,Milwaukee Brewers,Miami Marlins,158,146,2,6,Final,American Family Field,R
634365,2021-04-28,2021-04-28T20:10:00Z,Los Angeles Dodgers,Cincinnati Reds,119,113,8,0,Final,Dodger Stadium,R
634315,2021-04-28,2021-04-28T22:35:00Z,Pittsburgh Pirates,Kansas City Royals,134,118,6,9,Final,PNC Park,R
634310,2021-04-28,2021-04-28T22:40:00Z,New York Mets,Boston Red Sox,121,111,0,1,Final,Citi Field,R
634362,2021-04-28,2021-04-28T23:05:00Z,Baltimore Orioles,New York Yankees,110,147,0,7,Final,Oriole Park at Camden Yards,R
634348,2021-04-28,2021-04-28T23:07:00Z,Toronto Blue Jays,Washington Nationals,141,120,2,8,Final,TD Ballpark,R
634308,2021-04-28,2021-04-28T23:10:00Z,Tampa Bay Rays,Oakland Athletics,139,133,2,0,Final,Tropicana Field,R
634414,2021-04-28,2021-04-28T23:20:00Z,Atlanta Braves,Chicago Cubs,144,112,10,0,Final,Truist Park,R
634314,2021-04-28,2021-04-28T23:45:00Z,St. Louis Cardinals,Philadelphia Phillies,138,143,3,5,Final,Busch Stadium,R
634350,2021-04-28,2021-04-29T00:05:00Z,Texas Rangers,Los Angeles Angels,140,108,3,4,Final,Globe Life Field,R
634360,2021-04-28,2021-04-29T00:10:00Z,Houston Astros,Seattle Mariners,117,136,7,5,Final,Minute Maid Park,R
634322,2021-04-28,2021-04-29T01:40:00Z,Arizona Diamondbacks,San Diego Padres,109,135,3,12,Final,Chase Field,R
634309,2021-04-28,2021-04-29T01:45:00Z,San Francisco Giants,Colorado Rockies,137,115,7,3,Final,Oracle Park,R
634357,2021-04-28,2021-04-29T00:10:00Z,Chicago White Sox,Detroit Tigers,145,116,,,Postponed,Guaranteed Rate Field,R
634300,2021-04-29,2021-04-29T17:05:00Z,Baltimore Orioles,New York Yankees,110,147,4,3,Final,Oriole Park at Camden Yards,R
634296,2021-04-29,2021-04-29T17:10:00Z,Tampa Bay Rays,Oakland Athletics,139,133,2,3,Final,Tropicana Field,R
634352,2021-04-29,2021-04-29T17:15:00Z,St. Louis Cardinals,Philadelphia Phillies,138,143,4,3,Final,Busch Stadium,R
634353,2021-04-29,2021-04-29T18:10:00Z,Houston Astros,Seattle Mariners,117,136,0,1,Final,Minute Maid Park,R
634330,2021-04-29,2021-04-29T21:10:00Z,Chicago White Sox,Detroit Tigers,145,116,3,1,Final,Guaranteed Rate Field,R
634357,2021-04-29,2021-04-29T21:15:00Z,Chicago White Sox,Detroit Tigers,145,116,11,0,Final,Guaranteed Rate Field,R
634347,2021-04-29,2021-04-29T23:20:00Z,Atlanta Braves,Chicago Cubs,144,112,3,9,Final,Truist Park,R
634346,2021-04-29,2021-04-29T23:40:00Z,Milwaukee Brewers,Los Angeles Dodgers,158,119,2,1,Final,American Family Field,R
634289,2021-04-29,2021-04-30T00:05:00Z,Texas Rangers,Boston Red Sox,140,111,4,1,Final,Globe Life Field,R
634385,2021-04-29,2021-04-30T01:40:00Z,Arizona Diamondbacks,Colorado Rockies,109,115,5,3,Final,Chase Field,R
634325,2021-04-30,2021-04-30T22:35:00Z,Pittsburgh Pirates,St. Louis Cardinals,134,138,3,7,Final,PNC Park,R
634336,2021-04-30,2021-04-30T23:05:00Z,Philadelphia Phillies,New York Mets,143,121,2,1,Final,Citizens Bank Park,R
634274,2021-04-30,2021-04-30T23:05:00Z,Washington Nationals,Miami Marlins,120,146,2,1,Final,Nationals Park,R
634327,2021-04-30,2021-04-30T23:05:00Z,New York Yankees,Detroit Tigers,147,116,10,0,Final,Yankee Stadium,R
634305,2021-04-30,2021-04-30T23:10:00Z,Cincinnati Reds,Chicago Cubs,113,112,8,6,Final,Great American Ball Park,R
634275,2021-04-30,2021-04-30T23:10:00Z,Tampa Bay Rays,Houston Astros,139,117,2,9,Final,Tropicana Field,R
634280,2021-04-30,2021-04-30T23:37:00Z,Toronto Blue Jays,Atlanta Braves,141,144,13,5,Final,TD Ballpark,R
634337,2021-04-30,2021-05-01T00:05:00Z,Texas Rangers,Boston Red Sox,140,111,1,6,Final,Globe Life Field,R
634391,2021-04-30,2021-05-01T00:10:00Z,Minnesota Twins,Kansas City Royals,142,118,9,1,Final,Target Field,R
634288,2021-04-30,2021-05-01T00:10:00Z,Chicago White Sox,Cleveland Indians,145,114,3,5,Final,Guaranteed Rate Field,R
634290,2021-04-30,2021-05-01T00:10:00Z,Milwaukee Brewers,Los Angeles Dodgers,158,119,3,1,Final,American Family Field,R
634328,2021-04-30,2021-05-01T01:40:00Z,Arizona Diamondbacks,Colorado Rockies,109,115,7,2,Final,Chase Field,R
634381,2021-04-30,2021-05-01T01:40:00Z,Oakland Athletics,Baltimore Orioles,133,110,2,3,Final,Oakland Coliseum,R
634287,2021-04-30,2021-05-01T02:10:00Z,Seattle Mariners,Los Angeles Angels,136,108,7,4,Final,T-Mobile Park,R
634303,2021-04-30,2021-05-01T02:10:00Z,San Diego Padres,San Francisco Giants,135,137,3,2,Final,Petco Park,R
